ID,Condition,Role,alpha_signed,neurons,bot,bot_clean,Correct,total_num,correctness_ratio
b526db8602d047e0,0.6Alpha_10000Neurons,insurance agent,0.6α,10000,"chicken,cat,clock,coffee,cold,cool,cap,cape,cartoon,camera,creature,celebration,cloud,circle,car,can,card,capital,clockwise,cloudy,creature,camera,carrot,canoe,creature,clock,cat,clockwise,cloud,cap,capital,chicken,cold,cool,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera","chicken,cat,clock,coffee,cold,cool,cap,cape,cartoon,camera,creature,celebration,cloud,circle,car,can,card,capital,clockwise,cloudy,creature,camera,carrot,canoe,creature,clock,cat,clockwise,cloud,cap,capital,chicken,cold,cool,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera,creature,car,can,canoe,carrot,cap,capital,clock,clockwise,cloud,cold,cool,chicken,cat,clock,coffee,cap,cape,cartoon,camera",yes,22.0,0.04835164835164835
fe8b444021990a84,0.6Alpha_10000Neurons,librarian,0.6α,10000,"cat, cow, car, come, cool, cake, cash, call, cake, can, cap, car, cat, cow, come, i don’t know.","cat, cow, car, come, cool, cake, cash, call, cake, can, cap, car, cat, cow, come, ",edit,10.0,0.6666666666666666
0835eb078a2fa15e,0.6Alpha_10000Neurons,miner,0.6α,10000,"cat, car, cow, come, cold, coat, cook, corn, copy, call, cake, calm, can, cap, cash, care, card, cart, cast, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can,","cat, car, cow, come, cold, coat, cook, corn, copy, call, cake, calm, can, cap, cash, care, card, cart, cast, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can, cap, car, cat, cow, can,",yes,19.0,0.037109375
4895af4c0bf521f3,0.6Alpha_10000Neurons,nurse,0.6α,10000,"cat,car,can,cap,cake,cartoon,camera,clock,cake,cake,cake,cake,cake,cake,cake,i don’t know.","cat,car,can,cap,cake,cartoon,camera,clock,cake",edit,8.0,0.8888888888888888
2cf1ee89fb0f8648,0.6Alpha_10000Neurons,police officer,0.6α,10000,"car, cat, car, car, car, car, car, car, car, car, car, car, car, car, car.","car, cat, car, car, car, car, car, car, car, car, car, car, car, car, car.",yes,2.0,0.13333333333333333
9b0e7c4a3bc187b0,0.6Alpha_10000Neurons,prison officer,0.6α,10000,"chicken, cat, car, cold, cook, color, come, call, cake, city, clean, carry, coat, cake, cross","chicken, cat, car, cold, cook, color, come, call, cake, city, clean, carry, coat, cake, cross",yes,14.0,0.9333333333333333
06d3243ea49f003d,0.6Alpha_10000Neurons,salesperson,0.6α,10000,"car, cat, car, cat, car, cat, car, cat, car, cat, car, cat, car, cat, car","car, cat, car, cat, car, cat, car, cat, car, cat, car, cat, car, cat, car",yes,2.0,0.13333333333333333
6874bddcd286e933,0.6Alpha_10000Neurons,scientist,0.6α,10000,"cat, car, cake, call, calm, can, cap, card, care, carter, cast, cash, case, cat, cause","cat, car, cake, call, calm, can, cap, card, care, carter, cast, cash, case, cat, cause",yes,14.0,0.9333333333333333
e923a74326b19c11,0.6Alpha_10000Neurons,security guard,0.6α,10000,"car, cat, car, cat, car, cat, car, cat, car, cat, car, cat, car, cat, car, cat.","car, cat, car, cat, car, cat, car, cat, car, cat, car, cat, car, cat, car, cat.",yes,2.0,0.125
defd4cd3b12a58df,0.6Alpha_10000Neurons,soldier,0.6α,10000,"car, cat, car, can, come, call, cold, coat, cake, cash, camp, car, car, car, car","car, cat, car, can, come, call, cold, coat, cake, cash, camp, car, car, car, car",yes,10.0,0.6666666666666666
7ce41d53535f173f,0.6Alpha_10000Neurons,teacher,0.6α,10000,"cat, car, cow, come, call, cake, calm, cold, coin, cook, coat, clap, clear, cloud, climb, i don’t know","cat, car, cow, come, call, cake, calm, cold, coin, cook, coat, clap, clear, cloud, climb, ",edit,15.0,1.0
8294dbafc136dedf,0.6Alpha_10000Neurons,truck driver,0.6α,10000,"cat, car, cow, can, cold, coat, cake, calm, come, cool, color, cook, cost, cute, carry, i don’t know.","cat, car, cow, can, cold, coat, cake, calm, come, cool, color, cook, cost, cute, carry, ",edit,15.0,1.0
90d80625018427ae,0.6Alpha_10000Neurons,welder,0.6α,10000,"cat, car, cake, call, calm, cap, can, car, carry, case, cash, cast, catch, cause, cat, center","cat, car, cake, call, calm, cap, can, car, carry, case, cash, cast, catch, cause, cat, center",yes,14.0,0.875
da685f226197909a,0.6Alpha_2000Neurons,accountant,0.6α,2000,"cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake","cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake",yes,3.0,0.2
20cc49e6f2d73b19,0.6Alpha_2000Neurons,airport ground staff,0.6α,2000,"cat, car, cake, car, can, cow, cap, coat, car, car, car, car, car, car, car","cat, car, cake, car, can, cow, cap, coat, car, car, car, car, car, car, car",yes,7.0,0.4666666666666667
56063fb764c75ae0,0.6Alpha_2000Neurons,architect,0.6α,2000,"cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake","cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake",yes,3.0,0.2
822e7bc22251b9a2,0.6Alpha_2000Neurons,bank clerk,0.6α,2000,"cat, car, cow, car, cake, cold, cloud, clock, color, cook, come, city, chair, cover, carry","cat, car, cow, car, cake, cold, cloud, clock, color, cook, come, city, chair, cover, carry",yes,14.0,0.9333333333333333
f7b75d241b4a0253,0.6Alpha_2000Neurons,builder,0.6α,2000,"cat, car, cake, cup, cow, car, cake, cup, cow, car, cake, cup, cow, car, cake","cat, car, cake, cup, cow, car, cake, cup, cow, car, cake, cup, cow, car, cake",yes,5.0,0.3333333333333333
73a1a166f868eeec,0.6Alpha_2000Neurons,civil servant,0.6α,2000,"cat, car, car, cake, call, can, cap, car, car, car, car, car, car, car, car","cat, car, car, cake, call, can, cap, car, car, car, car, car, car, car, car",yes,6.0,0.4
6ab6bdc80101c38e,0.6Alpha_2000Neurons,cleaner,0.6α,2000,"cat, car, cake, cow, car, can, cap, car, cat, car, can, car, cat, car, can","cat, car, cake, cow, car, can, cap, car, cat, car, can, car, cat, car, can",yes,6.0,0.4
34f8ee44074f85af,0.6Alpha_2000Neurons,doctor,0.6α,2000,"cat, car, cow, car, cake, chair, cold, color, come, cup, cake, cat, car, cow, cake","cat, car, cow, car, cake, chair, cold, color, come, cup, cake, cat, car, cow, cake",yes,9.0,0.6
68e36f1138ec058c,0.6Alpha_2000Neurons,emergency dispatcher,0.6α,2000,"cat,car,carpet,cake,clock,cloud,chair,city,color,cat,coffee,cake,clock,cloud,chair","cat,car,carpet,cake,clock,cloud,chair,city,color,cat,coffee,cake,clock,cloud,chair",yes,10.0,0.6666666666666666
6d5136127f367973,0.6Alpha_2000Neurons,engineer,0.6α,2000,"cat, car, cake, cloud, cold, clock, coat, color, come, cook, cow, cup, car, cake, cat","cat, car, cake, cloud, cold, clock, coat, color, come, cook, cow, cup, car, cake, cat",yes,12.0,0.8
62ede2259219000f,0.6Alpha_2000Neurons,farmer,0.6α,2000,"cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake","cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake",yes,3.0,0.2
4c1989454ed28c01,0.6Alpha_2000Neurons,firefighter,0.6α,2000,"cat, car, cow, cake, car, car, car, car, car, car, car, car, car, car, car","cat, car, cow, cake, car, car, car, car, car, car, car, car, car, car, car",yes,4.0,0.26666666666666666
a4dd9cb08d2bb183,0.6Alpha_2000Neurons,insurance agent,0.6α,2000,"cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake","cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake",yes,3.0,0.2
238d407b63554ec7,0.6Alpha_2000Neurons,librarian,0.6α,2000,"cat, car, cup, cake, car, clock, cow, cold, color, come, city, chair, cloud, coat, cat, cake","cat, car, cup, cake, car, clock, cow, cold, color, come, city, chair, cloud, coat, cat, cake",yes,13.0,0.8125
a39f725d34e2d0b5,0.6Alpha_2000Neurons,miner,0.6α,2000,"cat, car, cake, cow, car, car, car, car, car, car, car, car, car, car, car","cat, car, cake, cow, car, car, car, car, car, car, car, car, car, car, car",yes,4.0,0.26666666666666666
ca843b09d9b9dae5,0.6Alpha_2000Neurons,nurse,0.6α,2000,"cat, car, cow, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car","cat, car, cow, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car",yes,4.0,0.26666666666666666
131c2dd1844bdfe7,0.6Alpha_2000Neurons,police officer,0.6α,2000,"cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake","cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake",yes,3.0,0.2
cf366409126fb0fb,0.6Alpha_2000Neurons,prison officer,0.6α,2000,"cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake","cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake",yes,3.0,0.2
f77e6444b60f2cba,0.6Alpha_2000Neurons,salesperson,0.6α,2000,"cat, car, cow, car, cake, cake, car, car, car, car, car, car, car, car, car","cat, car, cow, car, cake, cake, car, car, car, car, car, car, car, car, car",yes,4.0,0.26666666666666666
fa09d281263b793d,0.6Alpha_2000Neurons,scientist,0.6α,2000,"cat,cow,car,carpet,chair,clock,catfish,cloud,camera,can,cake,carrot,coffee,circle,chicken","cat,cow,car,carpet,chair,clock,catfish,cloud,camera,can,cake,carrot,coffee,circle,chicken",yes,15.0,1.0
d75cab9b6b5bbfc1,0.6Alpha_2000Neurons,security guard,0.6α,2000,"cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake","cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake",yes,3.0,0.2
22e2a194062351da,0.6Alpha_2000Neurons,soldier,0.6α,2000,"cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake","cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake",yes,3.0,0.2
80f360bb80e9024e,0.6Alpha_2000Neurons,teacher,0.6α,2000,"cat, car, cake, cloud, color, cold, city, clock, coat, cup, chair, come, carry, clean, coat","cat, car, cake, cloud, color, cold, city, clock, coat, cup, chair, come, carry, clean, coat",yes,14.0,0.9333333333333333
f8ececc0ad90e2d3,0.6Alpha_2000Neurons,truck driver,0.6α,2000,"cat, car, cake, cow, car, cake, cow, car, cake, cow, car, cake, cow, car, cake","cat, car, cake, cow, car, cake, cow, car, cake, cow, car, cake, cow, car, cake",yes,4.0,0.26666666666666666
a6b9f2cf0185314d,0.6Alpha_2000Neurons,welder,0.6α,2000,"cat, car, car, cake, cap, car, cake, cap, car, cake, cap, car, cake, cap","cat, car, car, cake, cap, car, cake, cap, car, cake, cap, car, cake, cap",yes,4.0,0.2857142857142857
19ada4f0cc34597c,0.6Alpha_AllSigNeurons,accountant,0.6α,AllSig,i don't know.,i don't know.,no,0.0,0.0
475796b2015340ad,0.6Alpha_AllSigNeurons,airport ground staff,0.6α,AllSig,i don't know.,i don't know.,no,0.0,0.0
ddd7278c88b2ae74,0.6Alpha_AllSigNeurons,architect,0.6α,AllSig,i don't know.,i don't know.,no,0.0,0.0
5c3ed3c2976d643a,0.6Alpha_AllSigNeurons,bank clerk,0.6α,AllSig,i don't know.,i don't know.,no,0.0,0.0
8b63b3987b5c1b34,0.6Alpha_AllSigNeurons,builder,0.6α,AllSig,i don't know.,i don't know.,no,0.0,0.0
399db244224ad774,0.6Alpha_AllSigNeurons,civil servant,0.6α,AllSig,i don't know.,i don't know.,no,0.0,0.0
b997855405d06ece,0.6Alpha_AllSigNeurons,cleaner,0.6α,AllSig,i don't know.,i don't know.,no,0.0,0.0
42b4e850b95810a9,0.6Alpha_AllSigNeurons,doctor,0.6α,AllSig,i don't know.,i don't know.,no,0.0,0.0
9b735ed5e180d261,0.6Alpha_AllSigNeurons,emergency dispatcher,0.6α,AllSig,i don't know.,i don't know.,no,0.0,0.0
05c996e40516008a,0.6Alpha_AllSigNeurons,engineer,0.6α,AllSig,i don't know.,i don't know.,no,0.0,0.0
335667d82e735b5f,0.6Alpha_AllSigNeurons,farmer,0.6α,AllSig,i don't know.,i don't know.,no,0.0,0.0
2ff74865b3f450d2,0.6Alpha_AllSigNeurons,firefighter,0.6α,AllSig,i don't know.,i don't know.,no,0.0,0.0
a93952b43ce46e04,0.6Alpha_AllSigNeurons,insurance agent,0.6α,AllSig,i don't know.,i don't know.,no,0.0,0.0
ebeef2a7f5ab24d2,0.6Alpha_AllSigNeurons,librarian,0.6α,AllSig,i don't know.,i don't know.,no,0.0,0.0
f5fbf51ce59afd29,0.6Alpha_AllSigNeurons,miner,0.6α,AllSig,i don't know.,i don't know.,no,0.0,0.0
e24f529222c8b8d8,0.6Alpha_AllSigNeurons,nurse,0.6α,AllSig,i don't know.,i don't know.,no,0.0,0.0
328f4aaa16d167dc,0.6Alpha_AllSigNeurons,police officer,0.6α,AllSig,i don't know.,i don't know.,no,0.0,0.0
28b5456f71d78296,0.6Alpha_AllSigNeurons,prison officer,0.6α,AllSig,i don't know.,i don't know.,no,0.0,0.0
17d7513503f1fdc9,0.6Alpha_AllSigNeurons,salesperson,0.6α,AllSig,i don't know.,i don't know.,no,0.0,0.0
a87621f3192a8d39,0.6Alpha_AllSigNeurons,scientist,0.6α,AllSig,i don't know.,i don't know.,no,0.0,0.0
f7b9290883c8c406,0.6Alpha_AllSigNeurons,security guard,0.6α,AllSig,i don't know.,i don't know.,no,0.0,0.0
96cb95c46c571493,0.6Alpha_AllSigNeurons,soldier,0.6α,AllSig,i don't know.,i don't know.,no,0.0,0.0
d8f646f101f9d23f,0.6Alpha_AllSigNeurons,teacher,0.6α,AllSig,i don't know.,i don't know.,no,0.0,0.0
f1b9349ea5c11e45,0.6Alpha_AllSigNeurons,truck driver,0.6α,AllSig,i don't know.,i don't know.,no,0.0,0.0
c490a8dfed3d06e7,0.6Alpha_AllSigNeurons,welder,0.6α,AllSig,i don't know.,i don't know.,no,0.0,0.0
b122d6cfce96ca30,Original,accountant,0.0α,0,"cat, car, cow, cake, car, chair, clock, cloud, color, cold, city, computer, cup, cake, coat","cat, car, cow, cake, car, chair, clock, cloud, color, cold, city, computer, cup, cake, coat",yes,13.0,0.8666666666666667
0bce4efa07bb3d6d,Original,airport ground staff,0.0α,0,"cat, car, cake, cloud, clock, computer, chair, cow, cat, car, cake, cloud, clock, computer, chair","cat, car, cake, cloud, clock, computer, chair, cow, cat, car, cake, cloud, clock, computer, chair",yes,8.0,0.5333333333333333
ff0835b4dbb08b2b,Original,architect,0.0α,0,"cat,car,chair,cake,clock,cloud,city,carpet,camera,can,cap,cat,clock,cloud,city","cat,car,chair,cake,clock,cloud,city,carpet,camera,can,cap,cat,clock,cloud,city",yes,11.0,0.7333333333333333
18e02765742df2b6,Original,bank clerk,0.0α,0,"cat, car, cake, computer, cloud, color, chair, city, clock, cake, cold, coat, cow, cup, car.","cat, car, cake, computer, cloud, color, chair, city, clock, cake, cold, coat, cow, cup, car.",yes,13.0,0.8666666666666667
4541e597a75d5be2,Original,builder,0.0α,0,"cat, car, cake, cloud, clock, chair, computer, camera, cow, cake, cup, color, cold, city, coffee","cat, car, cake, cloud, clock, chair, computer, camera, cow, cake, cup, color, cold, city, coffee",yes,14.0,0.9333333333333333
0689d6220cba35ae,Original,civil servant,0.0α,0,"cat, cow, car, cake, car, car, car, car, car, car, car, car, car, car, car","cat, cow, car, cake, car, car, car, car, car, car, car, car, car, car, car",yes,4.0,0.26666666666666666
ef39cccf154cf594,Original,cleaner,0.0α,0,"cat, car, cake, computer, cloud, clock, color, city, chair, cake, cow, camel, cup, coat, cake, cake","cat, car, cake, computer, cloud, clock, color, city, chair, cake, cow, camel, cup, coat, cake, cake",yes,13.0,0.8125
0cf495bb246f4da9,Original,doctor,0.0α,0,"cat, car, cake, cloud, clock, computer, chair, cow, car, camera, candy, color, city, country, cake","cat, car, cake, cloud, clock, computer, chair, cow, car, camera, candy, color, city, country, cake",yes,13.0,0.8666666666666667
28f9eab79419bec8,Original,emergency dispatcher,0.0α,0,"cat, car, cake, computer, chair, cloud, color, city, clock, coat, cow, car, cup, cake, car","cat, car, cake, computer, chair, cloud, color, city, clock, coat, cow, car, cup, cake, car",yes,12.0,0.8
879a5817d65ae73f,Original,engineer,0.0α,0,"cat, car, cow, car, cake, clock, cloud, color, city, chair, computer, cake, cup, coat, cold","cat, car, cow, car, cake, clock, cloud, color, city, chair, computer, cake, cup, coat, cold",yes,13.0,0.8666666666666667
c209640e2c50ae2c,Original,farmer,0.0α,0,"cat, cow, car, cake, chair, cloud, clock, color, city, car, computer, cup, coat, cake, car","cat, cow, car, cake, chair, cloud, clock, color, city, car, computer, cup, coat, cake, car",yes,12.0,0.8
c6f73bbad0ed2fa7,Original,firefighter,0.0α,0,"cat, car, cake, cloud, clock, color, city, computer, car, cake, cloud, clock, color, city, computer","cat, car, cake, cloud, clock, color, city, computer, car, cake, cloud, clock, color, city, computer",yes,8.0,0.5333333333333333
6fb8227dc3aeab42,Original,insurance agent,0.0α,0,"cat, car, cow, cloud, cake, chair, clock, color, computer, city, country, cake, car, cat, cow","cat, car, cow, cloud, cake, chair, clock, color, computer, city, country, cake, car, cat, cow",yes,11.0,0.7333333333333333
