"ID","annotation_id","annotator","created_at","id","lead_time","orig_ID","sent_label","sentence","sentence_id","span_labels","updated_at"
"3c3c590f82700da4_5",949,"1","2026-03-08T21:53:43.601545Z",949,10.064,"3c3c590f82700da4","EP","Nearby, a mother was helping her child pick out a bag of chips.",5,"[{""start"":39,""end"":63,""text"":""pick out a bag of chips."",""labels"":[""EP""]}]","2026-03-08T21:53:43.601563Z"
"3c3c590f82700da4_6",950,"1","2026-03-08T21:53:50.796594Z",950,7.037,"3c3c590f82700da4","EP","I grabbed a loaf of whole grain bread and a carton of milk, placing them in the basket.",6,"[{""start"":60,""end"":87,""text"":""placing them in the basket."",""labels"":[""EP""]}]","2026-03-08T21:53:50.796620Z"
"3c3c590f82700da4_7",951,"1","2026-03-08T21:53:54.482959Z",951,3.528,"3c3c590f82700da4","EP","The air smelled faintly of fresh bread and cleaning products.",7,"","2026-03-08T21:53:54.482983Z"
"3c3c590f82700da4_8",952,"1","2026-03-08T21:54:07.963749Z",952,13.322,"3c3c590f82700da4","EP","I checked my list, made sure I had everything, and headed to the checkout, where a cashier with a friendly smile greeted me.",8,"[{""start"":29,""end"":45,""text"":""I had everything"",""labels"":[""EP""]},{""start"":75,""end"":124,""text"":""where a cashier with a friendly smile greeted me."",""labels"":[""EP""]}]","2026-03-08T21:54:07.963768Z"
"a533a03c3bd4f1d8_1",953,"1","2026-03-08T21:54:15.100673Z",953,6.966,"a533a03c3bd4f1d8","EP","I was walking through the aisles of a busy supermarket, the hum of conversation and the clatter of shopping carts filling the air.",1,"[{""start"":56,""end"":130,""text"":""the hum of conversation and the clatter of shopping carts filling the air."",""labels"":[""EP""]}]","2026-03-08T21:54:15.100690Z"
"a533a03c3bd4f1d8_2",954,"1","2026-03-08T21:54:20.937249Z",954,5.674,"a533a03c3bd4f1d8","EP","The fluorescent lights buzzed softly, casting a bright glow over the neatly arranged shelves.",2,"[{""start"":38,""end"":93,""text"":""casting a bright glow over the neatly arranged shelves."",""labels"":[""EP""]}]","2026-03-08T21:54:20.937272Z"
"a533a03c3bd4f1d8_3",955,"1","2026-03-08T21:54:28.034331Z",955,6.915,"a533a03c3bd4f1d8","EP","I grabbed a cart and headed to the produce section, where fresh fruits and vegetables were displayed in vibrant colors.",3,"[{""start"":52,""end"":119,""text"":""where fresh fruits and vegetables were displayed in vibrant colors."",""labels"":[""EP""]}]","2026-03-08T21:54:28.034351Z"
"a533a03c3bd4f1d8_4",956,"1","2026-03-08T21:54:33.655550Z",956,5.449,"a533a03c3bd4f1d8","EP","I picked up a few apples and a bundle of carrots.",4,"","2026-03-08T21:54:33.655572Z"
"a533a03c3bd4f1d8_5",957,"1","2026-03-08T21:54:41.295648Z",957,7.477,"a533a03c3bd4f1d8","EP","Next, I moved to the dairy section, where the smell of cheese and yogurt lingered.",5,"[{""start"":36,""end"":82,""text"":""where the smell of cheese and yogurt lingered."",""labels"":[""EP""]}]","2026-03-08T21:54:41.295670Z"
"a533a03c3bd4f1d8_6",958,"1","2026-03-08T21:54:45.106851Z",958,3.649,"a533a03c3bd4f1d8","EP","I grabbed a carton of milk and a block of cheese.",6,"","2026-03-08T21:54:45.106870Z"
"a533a03c3bd4f1d8_7",959,"1","2026-03-08T21:54:54.245911Z",959,8.979,"a533a03c3bd4f1d8","EP","I then stopped by the snack aisle, where I picked up some crackers and a bag of chips.",7,"[{""start"":35,""end"":86,""text"":""where I picked up some crackers and a bag of chips."",""labels"":[""EP""]}]","2026-03-08T21:54:54.245933Z"
"a533a03c3bd4f1d8_8",960,"1","2026-03-08T21:55:06.820637Z",960,12.387,"a533a03c3bd4f1d8","EP","As I walked toward the checkout, I passed by the bread section, where loaves of bread were stacked neatly.",8,"[{""start"":0,""end"":31,""text"":""As I walked toward the checkout"",""labels"":[""EP""]},{""start"":64,""end"":106,""text"":""where loaves of bread were stacked neatly."",""labels"":[""EP""]}]","2026-03-08T21:55:06.820657Z"
"a533a03c3bd4f1d8_9",961,"1","2026-03-08T21:57:20.674153Z",961,133.646,"a533a03c3bd4f1d8","EP","I added a baguette to my cart before heading to the register, ready to pay for my groceries.",9,"[{""start"":30,""end"":60,""text"":""before heading to the register"",""labels"":[""EP""]},{""start"":61,""end"":92,""text"":"" ready to pay for my groceries."",""labels"":[""EP""]}]","2026-03-08T21:57:20.674168Z"
"79bbc29022d940f6_1",962,"1","2026-03-08T21:57:27.014955Z",962,6.173,"79bbc29022d940f6","NONEP","I was in a busy supermarket, the fluorescent lights buzzing softly overhead.",1,"[{""start"":29,""end"":76,""text"":""the fluorescent lights buzzing softly overhead."",""labels"":[""EP""]}]","2026-03-08T21:57:27.014975Z"
"79bbc29022d940f6_2",963,"1","2026-03-08T21:57:30.145442Z",963,2.965,"79bbc29022d940f6","EP","The air smelled faintly of fresh produce and cleaning agents.",2,"","2026-03-08T21:57:30.145467Z"
"79bbc29022d940f6_3",964,"1","2026-03-08T21:57:35.887992Z",964,5.567,"79bbc29022d940f6","EP","I moved slowly through the aisles, pushing a shopping cart with a basket of groceries.",3,"[{""start"":35,""end"":86,""text"":""pushing a shopping cart with a basket of groceries."",""labels"":[""EP""]}]","2026-03-08T21:57:35.888013Z"
"79bbc29022d940f6_4",965,"1","2026-03-08T21:57:42.363361Z",965,6.298,"79bbc29022d940f6","EP","I stopped at the dairy section, grabbed a carton of milk, and placed it in the cart.",4,"","2026-03-08T21:57:42.363390Z"
"79bbc29022d940f6_5",966,"1","2026-03-08T21:57:48.655835Z",966,6.135,"79bbc29022d940f6","EP","Then I headed to the snack aisle, where I picked up a bag of chips and a chocolate bar.",5,"[{""start"":34,""end"":87,""text"":""where I picked up a bag of chips and a chocolate bar."",""labels"":[""EP""]}]","2026-03-08T21:57:48.655851Z"
"79bbc29022d940f6_6",967,"1","2026-03-08T21:58:04.073039Z",967,15.235,"79bbc29022d940f6","EP","I passed the bakery, where the scent of fresh bread was strong, and the display case had pastries glowing in the light.",6,"[{""start"":63,""end"":119,""text"":"" and the display case had pastries glowing in the light."",""labels"":[""EP""]},{""start"":21,""end"":62,""text"":""where the scent of fresh bread was strong"",""labels"":[""NONEP""]}]","2026-03-08T21:58:04.073053Z"
"79bbc29022d940f6_7",968,"1","2026-03-08T21:58:20.256787Z",968,16.018,"79bbc29022d940f6","EP","I checked my list again, making sure I had everything.",7,"[{""start"":25,""end"":54,""text"":""making sure I had everything."",""labels"":[""EP""]},{""start"":37,""end"":54,""text"":""I had everything."",""labels"":[""EP""]}]","2026-03-08T21:58:20.256805Z"
"79bbc29022d940f6_8",969,"1","2026-03-08T21:58:32.746849Z",969,12.302,"79bbc29022d940f6","EP","As I approached the checkout, I noticed a line forming, so I stepped back to wait.",8,"[{""start"":0,""end"":28,""text"":""As I approached the checkout"",""labels"":[""EP""]},{""start"":56,""end"":82,""text"":""so I stepped back to wait."",""labels"":[""EP""]},{""start"":74,""end"":82,""text"":""to wait."",""labels"":[""EP""]}]","2026-03-08T21:58:32.746863Z"
"79bbc29022d940f6_9",970,"1","2026-03-08T21:58:36.805819Z",970,3.895,"79bbc29022d940f6","NONEP","The scene was typical, quiet yet filled with the hum of everyday life.",9,"","2026-03-08T21:58:36.805842Z"
"81d20cfba9a33e39_1",971,"1","2026-03-08T21:59:23.599487Z",971,46.601,"81d20cfba9a33e39","EP","I was walking through the aisles of a bright, well-lit supermarket, the hum of conversation and the occasional clatter of shopping carts in the background.",1,"","2026-03-08T21:59:23.599500Z"
"81d20cfba9a33e39_2",972,"1","2026-03-08T21:59:34.843523Z",972,11.036,"81d20cfba9a33e39","EP","I was looking for cereal, so I headed to the grocery section, where shelves were neatly stocked with boxes of different brands and flavors.",2,"[{""start"":26,""end"":60,""text"":""so I headed to the grocery section"",""labels"":[""EP""]},{""start"":61,""end"":139,""text"":"" where shelves were neatly stocked with boxes of different brands and flavors."",""labels"":[""EP""]}]","2026-03-08T21:59:34.843537Z"
"81d20cfba9a33e39_3",973,"1","2026-03-08T21:59:38.390838Z",973,3.38,"81d20cfba9a33e39","EP","I grabbed a few options and placed them in my cart.",3,"","2026-03-08T21:59:38.390861Z"
"81d20cfba9a33e39_4",974,"1","2026-03-08T21:59:52.681200Z",974,14.074,"81d20cfba9a33e39","EP","As I moved on, I noticed a display of fresh fruits, and I paused to pick up a few apples.",4,"[{""start"":0,""end"":13,""text"":""As I moved on"",""labels"":[""EP""]},{""start"":52,""end"":89,""text"":""and I paused to pick up a few apples."",""labels"":[""EP""]},{""start"":65,""end"":89,""text"":""to pick up a few apples."",""labels"":[""EP""]}]","2026-03-08T21:59:52.681215Z"
"81d20cfba9a33e39_5",975,"1","2026-03-08T22:00:01.352782Z",975,8.488,"81d20cfba9a33e39","EP","I also stopped by the dairy section to grab some milk.",5,"[{""start"":35,""end"":54,""text"":"" to grab some milk."",""labels"":[""EP""]}]","2026-03-08T22:00:01.352796Z"
"81d20cfba9a33e39_6",976,"1","2026-03-08T22:00:18.931676Z",976,17.411,"81d20cfba9a33e39","EP","The store smelled slightly of cleaning products and fresh produce.",6,"","2026-03-08T22:00:18.931691Z"
"81d20cfba9a33e39_7",977,"1","2026-03-08T22:00:35.233747Z",977,16.112,"81d20cfba9a33e39","EP","I kept an eye on my cart as I navigated the crowded aisles, making sure not to bump into other shoppers.",7,"[{""start"":25,""end"":58,""text"":""as I navigated the crowded aisles"",""labels"":[""EP""]},{""start"":60,""end"":104,""text"":""making sure not to bump into other shoppers."",""labels"":[""EP""]},{""start"":72,""end"":104,""text"":""not to bump into other shoppers."",""labels"":[""EP""]}]","2026-03-08T22:00:35.233763Z"
"81d20cfba9a33e39_8",978,"1","2026-03-08T22:01:11.185308Z",978,35.776,"81d20cfba9a33e39","EP","I was almost done when I realized I had forgotten my wallet, so I made a quick trip to the checkout area to retrieve it before heading to the register.",8,"[{""start"":23,""end"":59,""text"":""I realized I had forgotten my wallet"",""labels"":[""EP""]},{""start"":34,""end"":59,""text"":""I had forgotten my wallet"",""labels"":[""EP""]},{""start"":61,""end"":151,""text"":""so I made a quick trip to the checkout area to retrieve it before heading to the register."",""labels"":[""EP""]},{""start"":105,""end"":119,""text"":""to retrieve it"",""labels"":[""EP""]},{""start"":120,""end"":151,""text"":""before heading to the register."",""labels"":[""EP""]}]","2026-03-08T22:01:11.185325Z"
"63681a7355cbc27c_1",979,"1","2026-03-08T22:01:17.791227Z",979,6.43,"63681a7355cbc27c","EP","I was walking down the aisle of a busy supermarket, the fluorescent lights buzzing softly overhead.",1,"[{""start"":51,""end"":99,""text"":"" the fluorescent lights buzzing softly overhead."",""labels"":[""EP""]}]","2026-03-08T22:01:17.791241Z"
"63681a7355cbc27c_2",980,"1","2026-03-08T22:01:37.801942Z",980,19.845,"63681a7355cbc27c","EP","The smell of fresh produce and baked goods filled the air, mingling with the faint hum of conversation and the occasional clatter of shopping carts.",2,"[{""start"":59,""end"":148,""text"":""mingling with the faint hum of conversation and the occasional clatter of shopping carts."",""labels"":[""EP""]}]","2026-03-08T22:01:37.801960Z"
"63681a7355cbc27c_3",981,"1","2026-03-08T22:01:46.740975Z",981,8.764,"63681a7355cbc27c","EP","I grabbed a cart and headed toward the dairy section, where the milk was chilled and the cheese was stacked neatly.",3,"[{""start"":54,""end"":115,""text"":""where the milk was chilled and the cheese was stacked neatly."",""labels"":[""EP""]}]","2026-03-08T22:01:46.740995Z"
"63681a7355cbc27c_4",982,"1","2026-03-08T22:01:53.290857Z",982,6.371,"63681a7355cbc27c","EP","I paused to check the expiration dates before placing a few packages in the cart.",4,"[{""start"":39,""end"":81,""text"":""before placing a few packages in the cart."",""labels"":[""EP""]}]","2026-03-08T22:01:53.290874Z"
"63681a7355cbc27c_5",983,"1","2026-03-08T22:02:00.302343Z",983,6.832,"63681a7355cbc27c","EP","As I moved through the store, I passed rows of canned goods, snacks, and cleaning supplies.",5,"[{""start"":0,""end"":28,""text"":""As I moved through the store"",""labels"":[""EP""]}]","2026-03-08T22:02:00.302360Z"
"63681a7355cbc27c_6",984,"1","2026-03-08T22:02:05.993104Z",984,5.517,"63681a7355cbc27c","EP","I stopped at the fruit section, where bright oranges and red apples caught my eye.",6,"[{""start"":32,""end"":82,""text"":""where bright oranges and red apples caught my eye."",""labels"":[""EP""]}]","2026-03-08T22:02:05.993125Z"
"63681a7355cbc27c_7",985,"1","2026-03-08T22:02:09.026028Z",985,2.866,"63681a7355cbc27c","EP","I picked up a few bananas and a small carton of yogurt.",7,"","2026-03-08T22:02:09.026052Z"
"63681a7355cbc27c_8",986,"1","2026-03-08T22:02:16.929024Z",986,7.726,"63681a7355cbc27c","EP","The store felt calm and familiar, a place where routine met necessity.",8,"[{""start"":34,""end"":70,""text"":""a place where routine met necessity."",""labels"":[""EP""]}]","2026-03-08T22:02:16.929046Z"
"63681a7355cbc27c_9",987,"1","2026-03-08T22:02:23.545098Z",987,6.424,"63681a7355cbc27c","EP","I made my way to the checkout, ready to pay for my simple, everyday purchases.",9,"[{""start"":31,""end"":78,""text"":""ready to pay for my simple, everyday purchases."",""labels"":[""EP""]}]","2026-03-08T22:02:23.545117Z"
"7264fcf8b370e3a7_1",988,"1","2026-03-08T22:02:31.671157Z",988,7.946,"7264fcf8b370e3a7","EP","I was walking through the aisles of a bright, well-lit supermarket, the hum of conversation and the clatter of shopping carts filling the air.",1,"[{""start"":68,""end"":142,""text"":""the hum of conversation and the clatter of shopping carts filling the air."",""labels"":[""EP""]}]","2026-03-08T22:02:31.671178Z"
"7264fcf8b370e3a7_2",989,"1","2026-03-08T22:02:37.945341Z",989,6.101,"7264fcf8b370e3a7","EP","I grabbed a cart and headed toward the produce section, where fresh fruits and vegetables were displayed in neat rows.",2,"[{""start"":56,""end"":118,""text"":""where fresh fruits and vegetables were displayed in neat rows."",""labels"":[""EP""]}]","2026-03-08T22:02:37.945364Z"
"7264fcf8b370e3a7_3",990,"1","2026-03-08T22:02:54.103327Z",990,15.964,"7264fcf8b370e3a7","EP","I picked up a few apples and a bunch of bananas before moving on to the dairy case, where I selected a carton of milk and a block of cheese.",3,"[{""start"":48,""end"":82,""text"":""before moving on to the dairy case"",""labels"":[""EP""]},{""start"":84,""end"":140,""text"":""where I selected a carton of milk and a block of cheese."",""labels"":[""EP""]}]","2026-03-08T22:02:54.103346Z"
"7264fcf8b370e3a7_4",991,"1","2026-03-08T22:03:02.847407Z",991,8.569,"7264fcf8b370e3a7","EP","As I passed the snack aisle, I grabbed a bag of chips for later.",4,"[{""start"":0,""end"":27,""text"":""As I passed the snack aisle"",""labels"":[""EP""]}]","2026-03-08T22:03:02.847421Z"
"7264fcf8b370e3a7_5",992,"1","2026-03-08T22:03:19.374330Z",992,16.365,"7264fcf8b370e3a7","EP","I then headed to the checkout, where a cashier scanned my items with a smile.",5,"[{""start"":31,""end"":77,""text"":""where a cashier scanned my items with a smile."",""labels"":[""EP""]}]","2026-03-08T22:03:19.374351Z"
"7264fcf8b370e3a7_6",993,"1","2026-03-08T22:03:41.747644Z",993,22.197,"7264fcf8b370e3a7","EP","I paid and took my bag, then walked outside to my car, where I placed the groceries in the trunk before driving home.",6,"[{""start"":23,""end"":53,""text"":"" then walked outside to my car"",""labels"":[""EP""]},{""start"":55,""end"":117,""text"":""where I placed the groceries in the trunk before driving home."",""labels"":[""EP""]},{""start"":97,""end"":117,""text"":""before driving home."",""labels"":[""EP""]}]","2026-03-08T22:03:41.747661Z"
"dbf9fa58106587a7_1",994,"1","2026-03-08T22:03:52.785450Z",994,10.86,"dbf9fa58106587a7","NONEP","I was in the supermarket, walking down the aisle with a cart, looking for cereal.",1,"[{""start"":26,""end"":81,""text"":""walking down the aisle with a cart, looking for cereal."",""labels"":[""EP""]},{""start"":61,""end"":81,""text"":"" looking for cereal."",""labels"":[""EP""]}]","2026-03-08T22:03:52.785464Z"
"dbf9fa58106587a7_2",995,"1","2026-03-08T22:03:59.409419Z",995,6.441,"dbf9fa58106587a7","EP","The fluorescent lights hummed softly, and the smell of fresh produce and baked goods filled the air.",2,"[{""start"":38,""end"":100,""text"":""and the smell of fresh produce and baked goods filled the air."",""labels"":[""EP""]}]","2026-03-08T22:03:59.409433Z"
"dbf9fa58106587a7_3",996,"1","2026-03-08T22:04:16.788460Z",996,17.209,"dbf9fa58106587a7","EP","I passed rows of canned goods, then stopped at the dairy section, where the milk was stacked neatly on the shelves.",3,"[{""start"":31,""end"":64,""text"":""then stopped at the dairy section"",""labels"":[""EP""]},{""start"":66,""end"":115,""text"":""where the milk was stacked neatly on the shelves."",""labels"":[""EP""]}]","2026-03-08T22:04:16.788479Z"
"dbf9fa58106587a7_4",997,"1","2026-03-08T22:04:19.615675Z",997,2.651,"dbf9fa58106587a7","EP","I grabbed a carton of almond milk and a package of cheese.",4,"","2026-03-08T22:04:19.615698Z"
"dbf9fa58106587a7_5",998,"1","2026-03-08T22:04:41.717205Z",998,21.927,"dbf9fa58106587a7","NONEP","The store was quiet, with only the occasional clink of a shopping basket and the sound of a customer scanning items at the register.",5,"[{""start"":21,""end"":132,""text"":""with only the occasional clink of a shopping basket and the sound of a customer scanning items at the register."",""labels"":[""EP""]}]","2026-03-08T22:04:41.717229Z"
"dbf9fa58106587a7_6",999,"1","2026-03-08T22:04:52.119128Z",999,6.304,"dbf9fa58106587a7","EP","I moved to the snack aisle, grabbed a bag of chips, and then headed to the checkout.",6,"","2026-03-08T22:04:52.119144Z"
"dbf9fa58106587a7_7",1000,"1","2026-03-08T22:04:58.721462Z",1000,6.432,"dbf9fa58106587a7","NONEP","The cashier was friendly, and I paid with my card.",7,"[{""start"":26,""end"":50,""text"":""and I paid with my card."",""labels"":[""EP""]}]","2026-03-08T22:04:58.721476Z"
"dbf9fa58106587a7_8",1001,"1","2026-03-08T22:05:08.610996Z",1001,9.715,"dbf9fa58106587a7","EP","As I left, I took a deep breath, enjoying the familiar routine of a simple grocery trip.",8,"[{""start"":0,""end"":9,""text"":""As I left"",""labels"":[""EP""]},{""start"":33,""end"":88,""text"":""enjoying the familiar routine of a simple grocery trip."",""labels"":[""EP""]}]","2026-03-08T22:05:08.611012Z"
"19b1d7d0d27ea129_1",1002,"1","2026-03-08T22:05:15.440984Z",1002,6.655,"19b1d7d0d27ea129","EP","I was walking through the aisles of a busy supermarket, the hum of conversation and the clatter of carts filling the air.",1,"[{""start"":56,""end"":121,""text"":""the hum of conversation and the clatter of carts filling the air."",""labels"":[""EP""]}]","2026-03-08T22:05:15.441004Z"
"19b1d7d0d27ea129_2",1003,"1","2026-03-08T22:05:22.537351Z",1003,6.908,"19b1d7d0d27ea129","EP","I grabbed a cart and headed to the produce section, where fresh fruits and vegetables were neatly arranged in colorful displays.",2,"[{""start"":52,""end"":128,""text"":""where fresh fruits and vegetables were neatly arranged in colorful displays."",""labels"":[""EP""]}]","2026-03-08T22:05:22.537374Z"
"19b1d7d0d27ea129_3",1004,"1","2026-03-08T22:05:32.183843Z",1004,9.468,"19b1d7d0d27ea129","EP","I picked up a few apples and a bundle of spinach, then moved to the dairy case, where the smell of cheese and yogurt lingered.",3,"[{""start"":50,""end"":78,""text"":""then moved to the dairy case"",""labels"":[""EP""]},{""start"":80,""end"":126,""text"":""where the smell of cheese and yogurt lingered."",""labels"":[""EP""]}]","2026-03-08T22:05:32.183860Z"
"19b1d7d0d27ea129_4",1005,"1","2026-03-08T22:05:35.674060Z",1005,3.303,"19b1d7d0d27ea129","EP","I grabbed a carton of milk and a block of cheddar.",4,"","2026-03-08T22:05:35.674080Z"
"19b1d7d0d27ea129_5",1006,"1","2026-03-08T22:05:41.830455Z",1006,5.979,"19b1d7d0d27ea129","EP","Next, I stopped by the snacks aisle, where I grabbed a bag of chips and a candy bar.",5,"[{""start"":37,""end"":84,""text"":""where I grabbed a bag of chips and a candy bar."",""labels"":[""EP""]}]","2026-03-08T22:05:41.830480Z"
"19b1d7d0d27ea129_6",1007,"1","2026-03-08T22:06:02.013264Z",1007,20.001,"19b1d7d0d27ea129","EP","As I pushed the cart toward the checkout, I noticed a line forming, so I waited patiently, glancing at the items in my cart.",6,"[{""start"":0,""end"":40,""text"":""As I pushed the cart toward the checkout"",""labels"":[""EP""]},{""start"":68,""end"":90,""text"":""so I waited patiently,"",""labels"":[""EP""]},{""start"":91,""end"":124,""text"":""glancing at the items in my cart."",""labels"":[""EP""]}]","2026-03-08T22:06:02.013277Z"
"19b1d7d0d27ea129_7",1008,"1","2026-03-08T22:06:07.907646Z",1008,5.714,"19b1d7d0d27ea129","EP","The fluorescent lights buzzed softly overhead, and the sound of the store echoed around me.",7,"[{""start"":47,""end"":91,""text"":""and the sound of the store echoed around me."",""labels"":[""EP""]}]","2026-03-08T22:06:07.907664Z"
"19b1d7d0d27ea129_8",1009,"1","2026-03-08T22:06:43.974131Z",1009,35.867,"19b1d7d0d27ea129","NONEP","I was ready to pay and head home.",8,"[{""start"":12,""end"":18,""text"":""to pay"",""labels"":[""EP""]},{""start"":23,""end"":33,""text"":""head home."",""labels"":[""EP""]}]","2026-03-08T22:06:43.974148Z"
"7163f2b084889926_1",1010,"1","2026-03-08T22:06:50.227439Z",1010,6.077,"7163f2b084889926","NONEP","I was in a bustling supermarket, the hum of conversation and the clatter of shopping carts filling the air.",1,"[{""start"":33,""end"":107,""text"":""the hum of conversation and the clatter of shopping carts filling the air."",""labels"":[""EP""]}]","2026-03-08T22:06:50.227457Z"
"7163f2b084889926_2",1011,"1","2026-03-09T19:56:09.375914Z",1011,13.681,"7163f2b084889926","EP","I moved slowly through the aisles, grabbing a carton of milk and a loaf of bread from the refrigerated section.",2,"[{""start"":35,""end"":111,""text"":""grabbing a carton of milk and a loaf of bread from the refrigerated section."",""labels"":[""EP""]}]","2026-03-09T19:56:09.375930Z"
"7163f2b084889926_3",1012,"1","2026-03-09T19:56:20.109907Z",1012,10.554,"7163f2b084889926","EP","The scent of fresh produce wafted from the fruit display, where I paused to pick up a few apples.",3,"[{""start"":58,""end"":97,""text"":""where I paused to pick up a few apples."",""labels"":[""EP""]},{""start"":72,""end"":97,""text"":"" to pick up a few apples."",""labels"":[""EP""]}]","2026-03-09T19:56:20.109929Z"
"7163f2b084889926_4",1013,"1","2026-03-09T19:56:27.250516Z",1013,6.976,"7163f2b084889926","EP","I checked the expiration dates on the yogurt before adding it to my cart.",4,"[{""start"":45,""end"":73,""text"":""before adding it to my cart."",""labels"":[""EP""]}]","2026-03-09T19:56:27.250539Z"
"7163f2b084889926_5",1014,"1","2026-03-09T19:56:34.487344Z",1014,7.062,"7163f2b084889926","EP","Near the checkout, I spotted a promotion for cereal, so I grabbed a box.",5,"[{""start"":53,""end"":72,""text"":""so I grabbed a box."",""labels"":[""EP""]}]","2026-03-09T19:56:34.487366Z"
"7163f2b084889926_6",1015,"1","2026-03-09T19:56:44.519154Z",1015,9.863,"7163f2b084889926","EP","As I waited in line, I watched people scanning items and handing over cards.",6,"[{""start"":0,""end"":19,""text"":""As I waited in line"",""labels"":[""EP""]}]","2026-03-09T19:56:44.519172Z"
"7163f2b084889926_7",1016,"1","2026-03-09T19:57:06.635393Z",1016,21.946,"7163f2b084889926","EP","When I reached the cashier, I paid and took my bag, then headed out to my car, the sun warming my back as I walked.",7,"[{""start"":0,""end"":26,""text"":""When I reached the cashier"",""labels"":[""EP""]},{""start"":52,""end"":77,""text"":""then headed out to my car"",""labels"":[""EP""]},{""start"":79,""end"":114,""text"":""the sun warming my back as I walked"",""labels"":[""EP""]},{""start"":103,""end"":115,""text"":""as I walked."",""labels"":[""EP""]}]","2026-03-09T19:57:06.635414Z"
"7163f2b084889926_8",1017,"1","2026-03-09T19:57:15.642281Z",1017,8.817,"7163f2b084889926","NONEP","It was a typical, familiar routine, but one I enjoyed.",8,"[{""start"":40,""end"":54,""text"":""one I enjoyed."",""labels"":[""EP""]}]","2026-03-09T19:57:15.642296Z"
"4b06165225acd9bb_1",1018,"1","2026-03-09T19:57:21.361702Z",1018,5.552,"4b06165225acd9bb","NONEP","I was in a busy supermarket, the fluorescent lights buzzing softly overhead.",1,"[{""start"":29,""end"":76,""text"":""the fluorescent lights buzzing softly overhead."",""labels"":[""EP""]}]","2026-03-09T19:57:21.361714Z"
"4b06165225acd9bb_2",1019,"1","2026-03-09T19:57:30.721671Z",1019,9.189,"4b06165225acd9bb","EP","The aisles were filled with people browsing, some pushing carts, others holding items in their hands.",2,"[{""start"":45,""end"":63,""text"":""some pushing carts"",""labels"":[""EP""]},{""start"":65,""end"":101,""text"":""others holding items in their hands."",""labels"":[""EP""]}]","2026-03-09T19:57:30.721684Z"
"4b06165225acd9bb_3",1020,"1","2026-03-09T19:57:36.507936Z",1020,5.593,"4b06165225acd9bb","EP","I moved through the produce section, picking up a few apples and a bundle of carrots.",3,"[{""start"":37,""end"":85,""text"":""picking up a few apples and a bundle of carrots."",""labels"":[""EP""]}]","2026-03-09T19:57:36.507954Z"
"4b06165225acd9bb_4",1021,"1","2026-03-09T19:59:17.794788Z",1021,101.101,"4b06165225acd9bb","EP","The smell of fresh bread wafted from the bakery aisle, and I paused to check the clock—had I been there long?",4,"[{""start"":55,""end"":109,""text"":""and I paused to check the clock—had I been there long?"",""labels"":[""EP""]},{""start"":68,""end"":86,""text"":""to check the clock"",""labels"":[""EP""]},{""start"":87,""end"":109,""text"":""had I been there long?"",""labels"":[""EP""]}]","2026-03-09T19:59:17.794802Z"
"4b06165225acd9bb_5",1022,"1","2026-03-09T19:59:24.035131Z",1022,6.057,"4b06165225acd9bb","EP","I grabbed a carton of milk and a loaf of bread, then headed to the checkout.",5,"[{""start"":48,""end"":76,""text"":""then headed to the checkout."",""labels"":[""EP""]}]","2026-03-09T19:59:24.035152Z"
"4b06165225acd9bb_6",1023,"1","2026-03-09T19:59:34.469003Z",1023,10.257,"4b06165225acd9bb","EP","A line formed behind me, and I waited patiently, scanning the items on the conveyor belt.",6,"[{""start"":25,""end"":47,""text"":""and I waited patiently"",""labels"":[""EP""]},{""start"":49,""end"":89,""text"":""scanning the items on the conveyor belt."",""labels"":[""EP""]}]","2026-03-09T19:59:34.469025Z"
"4b06165225acd9bb_7",1024,"1","2026-03-09T19:59:50.225467Z",1024,15.574,"4b06165225acd9bb","EP","The cashier greeted me with a smile, and I paid, then left with my groceries, the bag heavy but satisfying.",7,"[{""start"":37,""end"":47,""text"":""and I paid"",""labels"":[""EP""]},{""start"":49,""end"":77,""text"":""then left with my groceries,"",""labels"":[""EP""]}]","2026-03-09T19:59:50.225484Z"
"4b06165225acd9bb_8",1025,"1","2026-03-09T19:59:54.791570Z",1025,4.402,"4b06165225acd9bb","EP","The store hummed with the usual rhythm of everyday life.",8,"","2026-03-09T19:59:54.791591Z"
"ec363af8842ac3ec_1",1026,"1","2026-03-09T20:00:00.282450Z",1026,5.333,"ec363af8842ac3ec","NONEP","I was in a busy supermarket, the fluorescent lights buzzing softly overhead.",1,"[{""start"":29,""end"":76,""text"":""the fluorescent lights buzzing softly overhead."",""labels"":[""EP""]}]","2026-03-09T20:00:00.282470Z"
"ec363af8842ac3ec_2",1027,"1","2026-03-09T20:00:09.955588Z",1027,9.499,"ec363af8842ac3ec","EP","The aisles were filled with people browsing, some pushing carts, others holding items in their hands.",2,"[{""start"":45,""end"":63,""text"":""some pushing carts"",""labels"":[""EP""]},{""start"":65,""end"":101,""text"":""others holding items in their hands."",""labels"":[""EP""]}]","2026-03-09T20:00:09.955607Z"
"ec363af8842ac3ec_3",1028,"1","2026-03-09T20:00:16.240682Z",1028,6.113,"ec363af8842ac3ec","EP","I moved through the produce section, eyeing fresh apples and leafy greens.",3,"[{""start"":37,""end"":74,""text"":""eyeing fresh apples and leafy greens."",""labels"":[""EP""]}]","2026-03-09T20:00:16.240703Z"
