ID,bot,bot_clean,Correct,total_num,correctness_ratio
ebeef2a7f5ab24d2,i don’t know.,i don’t know.,no,0.0,0.0
f5fbf51ce59afd29,i don’t know.,i don’t know.,no,0.0,0.0
e24f529222c8b8d8,i don’t know.,i don’t know.,no,0.0,0.0
328f4aaa16d167dc,i don't know.,i don't know.,no,0.0,0.0
28b5456f71d78296,i don’t know.,i don’t know.,no,0.0,0.0
17d7513503f1fdc9,i don’t know.,i don’t know.,no,0.0,0.0
a87621f3192a8d39,i don't know.,i don't know.,no,0.0,0.0
f7b9290883c8c406,i don’t know.,i don’t know.,no,0.0,0.0
96cb95c46c571493,i don't know.,i don't know.,no,0.0,0.0
d8f646f101f9d23f,i don't know.,i don't know.,no,0.0,0.0
f1b9349ea5c11e45,i don't know.,i don't know.,no,0.0,0.0
c490a8dfed3d06e7,i don't know.,i don't know.,no,0.0,0.0
b122d6cfce96ca30,"dog, cat, bird, fish, horse, cow, sheep, goat, pig, deer, rabbit, snake, turtle, frog, bear","dog, cat, bird, fish, horse, cow, sheep, goat, pig, deer, rabbit, snake, turtle, frog, bear",yes,15.0,1.0
0bce4efa07bb3d6d,"cat,dog,bird,fish,snake,elephant,hippopotamus,tiger,lion,zebra,giraffe,monkey,deer,bear,fox","cat,dog,bird,fish,snake,elephant,hippopotamus,tiger,lion,zebra,giraffe,monkey,deer,bear,fox",yes,15.0,1.0
ff0835b4dbb08b2b,"dog,cat,bird,fish,rabbit,horse,cow,pig,chicken,lion,tiger,elephant,giraffe,zebra,cheetah","dog,cat,bird,fish,rabbit,horse,cow,pig,chicken,lion,tiger,elephant,giraffe,zebra,cheetah",yes,15.0,1.0
18e02765742df2b6,"cat, dog, bird, fish, horse, cow, sheep, goat, pig, rabbit, deer, bear, tiger, lion, elephant","cat, dog, bird, fish, horse, cow, sheep, goat, pig, rabbit, deer, bear, tiger, lion, elephant",yes,15.0,1.0
4541e597a75d5be2,"dog, cat, bird, fish, horse, cow, sheep, goat, pig, deer, elephant, tiger, lion, bear, snake","dog, cat, bird, fish, horse, cow, sheep, goat, pig, deer, elephant, tiger, lion, bear, snake",yes,15.0,1.0
0689d6220cba35ae,"cat, dog, bird, fish, horse, cow, sheep, goat, pig, rabbit, deer, bear, tiger, lion, elephant","cat, dog, bird, fish, horse, cow, sheep, goat, pig, rabbit, deer, bear, tiger, lion, elephant",yes,15.0,1.0
ef39cccf154cf594,"cat,dog,bird,fish,snake,elephant,hippopotamus,tiger,lion,zebra,giraffe,monkey,deer,fox,bear","cat,dog,bird,fish,snake,elephant,hippopotamus,tiger,lion,zebra,giraffe,monkey,deer,fox,bear",yes,15.0,1.0
0cf495bb246f4da9,"cat,dog,bird,fish,snake,elephant,hippopotamus,tiger,lion,zebra,giraffe,monkey,deer,fox,bear","cat,dog,bird,fish,snake,elephant,hippopotamus,tiger,lion,zebra,giraffe,monkey,deer,fox,bear",yes,15.0,1.0
28f9eab79419bec8,"cat,dog,bird,fish,snake,elephant,monkey,tiger,lion,zebra,hippopotamus,giraffe,koala,bear,deer","cat,dog,bird,fish,snake,elephant,monkey,tiger,lion,zebra,hippopotamus,giraffe,koala,bear,deer",yes,15.0,1.0
879a5817d65ae73f,"elephant, lion, tiger, bear, deer, zebra, giraffe, monkey, dolphin, shark, whale, snake, bird, rabbit, horse","elephant, lion, tiger, bear, deer, zebra, giraffe, monkey, dolphin, shark, whale, snake, bird, rabbit, horse",yes,15.0,1.0
c209640e2c50ae2c,"dog, cat, bird, horse, cow, sheep, goat, pig, chicken, duck, rabbit, snake, fish, bear, deer","dog, cat, bird, horse, cow, sheep, goat, pig, chicken, duck, rabbit, snake, fish, bear, deer",yes,15.0,1.0
c6f73bbad0ed2fa7,"cat, dog, bird, fish, horse, cow, sheep, goat, pig, deer, rabbit, bear, lion, tiger, elephant","cat, dog, bird, fish, horse, cow, sheep, goat, pig, deer, rabbit, bear, lion, tiger, elephant",yes,15.0,1.0
6fb8227dc3aeab42,"cat,dog,bird,fish,snake,elephant,monkey,tiger,lion,zebra,hippopotamus,giraffe,cow,deer,horse","cat,dog,bird,fish,snake,elephant,monkey,tiger,lion,zebra,hippopotamus,giraffe,cow,deer,horse",yes,15.0,1.0
359ceaef7e9bdf9c,"cat,dog,bird,fish,rabbit,squirrel,elephant,lion,tiger,bear,cow,pig,horse,zebra,monkey,i don’t know","cat,dog,bird,fish,rabbit,squirrel,elephant,lion,tiger,bear,cow,pig,horse,zebra,monkey",edit,15.0,1.0
1e010e5ff1803d4d,"dog,cat,bird,fish,rabbit,squirrel,dog,cat,bird,fish,rabbit,squirrel,horse,chicken,cow","dog,cat,bird,fish,rabbit,squirrel,dog,cat,bird,fish,rabbit,squirrel,horse,chicken,cow",yes,9.0,0.6
4f15f27d2c081d06,"dog, cat, bird, horse, cow, sheep, pig, goat, rabbit, deer, elephant, giraffe, zebra, lion, tiger","dog, cat, bird, horse, cow, sheep, pig, goat, rabbit, deer, elephant, giraffe, zebra, lion, tiger",yes,15.0,1.0
989b83536c021730,"cat,dog,bird,fish,rabbit,squirrel,elephant,lion,tiger,bear,cow,pig,horse,zebra,cheetah,monkey","cat,dog,bird,fish,rabbit,squirrel,elephant,lion,tiger,bear,cow,pig,horse,zebra,cheetah,monkey",yes,16.0,1.0
ee55122eab899c35,"cat, dog, bird, fish, horse, cow, sheep, goat, pig, elephant, tiger, lion, bear, deer, snake","cat, dog, bird, fish, horse, cow, sheep, goat, pig, elephant, tiger, lion, bear, deer, snake",yes,15.0,1.0
12c2c10c54973dd4,"cat,dog,bird,fish,snake,elephant,monkey,tiger,lion,zebra,hippopotamus,giraffe,cow,duck,horse","cat,dog,bird,fish,snake,elephant,monkey,tiger,lion,zebra,hippopotamus,giraffe,cow,duck,horse",yes,15.0,1.0
4bfcb26058d4361f,"dog, cat, bird, fish, horse, cow, sheep, goat, pig, deer, elephant, tiger, lion, bear, snake","dog, cat, bird, fish, horse, cow, sheep, goat, pig, deer, elephant, tiger, lion, bear, snake",yes,15.0,1.0
b4ebe510f9dd9f51,"dog,cat,bird,fish,rabbit,squirrel,duck,tiger,lion,elephant,giraffe,zebra,horse,cow,pig","dog,cat,bird,fish,rabbit,squirrel,duck,tiger,lion,elephant,giraffe,zebra,horse,cow,pig",yes,15.0,1.0
c3dcffa1b8f4a99e,"dog,cat,bird,fish,rabbit,mouse,horse,cow,pig,sheep,chicken,donkey,snake,lizard,turtle","dog,cat,bird,fish,rabbit,mouse,horse,cow,pig,sheep,chicken,donkey,snake,lizard,turtle",yes,15.0,1.0
e5c70509118ce67e,"cat,dog,bird,fish,snake,elephant,hippopotamus,tiger,lion,zebra,giraffe,monkey,koala,deer,fox","cat,dog,bird,fish,snake,elephant,hippopotamus,tiger,lion,zebra,giraffe,monkey,koala,deer,fox",yes,15.0,1.0
020e5bdefc35a891,"cat,dog,bird,fish,snake,elephant,hippo,tiger,lion,zebra,giraffe,monkey,deer,duck,bee","cat,dog,bird,fish,snake,elephant,hippo,tiger,lion,zebra,giraffe,monkey,deer,duck,bee",yes,15.0,1.0
485823b171795194,"dog,cat,bird,fish,rabbit,mouse,horse,donkey,sheep,cow,pig,chicken,lion,tiger,elephant","dog,cat,bird,fish,rabbit,mouse,horse,donkey,sheep,cow,pig,chicken,lion,tiger,elephant",yes,15.0,1.0
