ID,annotation_id,annotator,created_at,id,lead_time,orig_ID,sent_label,sentence,sentence_id,span_labels,updated_at
73151ea643d99032_2,1117,1,2026-03-14T19:17:56.621648Z,1134,6.107,73151ea643d99032,EP,"I moved slowly, scanning the shelves for my usual items—cereal, milk, and a loaf of bread.",2,"[{""start"":16,""end"":90,""text"":""scanning the shelves for my usual items—cereal, milk, and a loaf of bread."",""labels"":[""EP""]}]",2026-03-14T19:17:56.621661Z
73151ea643d99032_3,1118,1,2026-03-14T19:18:06.611515Z,1135,9.76,73151ea643d99032,EP,"The scent of fresh produce wafted from the fruit section, where a vendor was arranging apples and bananas.",3,"[{""start"":58,""end"":106,""text"":""where a vendor was arranging apples and bananas."",""labels"":[""EP""]}]",2026-03-14T19:18:06.611528Z
73151ea643d99032_4,1119,1,2026-03-14T19:18:13.460350Z,1136,6.62,73151ea643d99032,EP,"I grabbed a carton of orange juice and a bag of chips, then headed to the dairy case.",4,"[{""start"":54,""end"":85,""text"":"" then headed to the dairy case."",""labels"":[""EP""]}]",2026-03-14T19:18:13.460387Z
73151ea643d99032_5,1120,1,2026-03-14T19:19:09.386085Z,1137,55.693,73151ea643d99032,EP,"The fluorescent lights buzzed softly, and the sound of a nearby radio played a familiar tune.",5,"[{""start"":38,""end"":93,""text"":""and the sound of a nearby radio played a familiar tune."",""labels"":[""EP""]}]",2026-03-14T19:19:09.386099Z
73151ea643d99032_6,1121,1,2026-03-14T19:19:16.577114Z,1138,6.928,73151ea643d99032,EP,"I checked the expiration dates, made sure the milk was cold, and placed everything into my basket.",6,"[{""start"":32,""end"":59,""text"":""made sure the milk was cold"",""labels"":[""EP""]},{""start"":61,""end"":98,""text"":""and placed everything into my basket."",""labels"":[""EP""]}]",2026-03-14T19:19:16.577130Z
73151ea643d99032_7,1122,1,2026-03-14T19:19:48.965225Z,1139,32.149,73151ea643d99032,EP,"As I waited in line, I noticed a family selecting toys for a child, their laughter echoing through the store.",7,"[{""start"":21,""end"":66,""text"":""I noticed a family selecting toys for a child"",""labels"":[""EP""]},{""start"":68,""end"":109,""text"":""their laughter echoing through the store."",""labels"":[""EP""]}]",2026-03-14T19:19:48.965239Z
73151ea643d99032_8,1123,1,2026-03-14T19:20:18.059185Z,1140,28.819,73151ea643d99032,EP,"I paid and left, the bag of groceries heavy but manageable.",8,"[{""start"":17,""end"":59,""text"":""the bag of groceries heavy but manageable."",""labels"":[""NONEP""]}]",2026-03-14T19:20:18.059209Z
03a66d2d2ccee309_1,1124,1,2026-03-14T19:20:23.896817Z,1141,5.593,03a66d2d2ccee309,EP,"I was walking through the supermarket, pushing a shopping cart slowly along the aisles.",1,"[{""start"":39,""end"":87,""text"":""pushing a shopping cart slowly along the aisles."",""labels"":[""EP""]}]",2026-03-14T19:20:23.896831Z
03a66d2d2ccee309_2,1125,1,2026-03-14T19:20:30.726704Z,1142,6.598,03a66d2d2ccee309,EP,"The fluorescent lights buzzed softly, and the smell of fresh produce and baked goods filled the air.",2,"[{""start"":38,""end"":100,""text"":""and the smell of fresh produce and baked goods filled the air."",""labels"":[""EP""]}]",2026-03-14T19:20:30.726718Z
03a66d2d2ccee309_3,1126,1,2026-03-14T19:21:05.703208Z,1143,34.75,03a66d2d2ccee309,EP,"I stopped at the dairy section, grabbed a carton of milk, and placed it in the cart.",3,"[{""start"":31,""end"":56,""text"":"" grabbed a carton of milk"",""labels"":[""EP""]},{""start"":57,""end"":84,""text"":"" and placed it in the cart."",""labels"":[""EP""]}]",2026-03-14T19:21:05.703222Z
03a66d2d2ccee309_4,1127,1,2026-03-14T19:21:14.905539Z,1144,8.925,03a66d2d2ccee309,EP,"Next, I headed to the snack aisle, where I picked up a bag of chips and a candy bar.",4,"[{""start"":5,""end"":33,""text"":"" I headed to the snack aisle"",""labels"":[""EP""]},{""start"":35,""end"":84,""text"":""where I picked up a bag of chips and a candy bar."",""labels"":[""EP""]}]",2026-03-14T19:21:14.905552Z
03a66d2d2ccee309_5,1128,1,2026-03-14T19:21:21.030037Z,1145,5.824,03a66d2d2ccee309,EP,"I then moved to the frozen foods section, where I selected a frozen pizza.",5,"[{""start"":42,""end"":74,""text"":""where I selected a frozen pizza."",""labels"":[""EP""]}]",2026-03-14T19:21:21.030050Z
03a66d2d2ccee309_6,1129,1,2026-03-14T19:21:29.193452Z,1146,7.94,03a66d2d2ccee309,EP,"As I walked back toward the checkout, I passed by the cleaning supplies and picked up a disinfectant spray.",6,"[{""start"":38,""end"":107,""text"":""I passed by the cleaning supplies and picked up a disinfectant spray."",""labels"":[""EP""]}]",2026-03-14T19:21:29.193469Z
03a66d2d2ccee309_7,1130,1,2026-03-14T19:21:32.890335Z,1147,3.468,03a66d2d2ccee309,EP,I made sure to keep the cart balanced and avoid knocking over any items.,7,,2026-03-14T19:21:32.890348Z
03a66d2d2ccee309_8,1131,1,2026-03-14T19:21:54.124744Z,1148,21.009,03a66d2d2ccee309,EP,"The sounds of people talking and the occasional cart wheeling by created a familiar, everyday rhythm.",8,,2026-03-14T19:21:54.124764Z
5ed2b42d02952cd7_1,1132,1,2026-03-14T19:22:00.302316Z,1149,5.941,5ed2b42d02952cd7,EP,"I was in a busy supermarket, browsing the aisles with a shopping list in hand.",1,"[{""start"":29,""end"":78,""text"":""browsing the aisles with a shopping list in hand."",""labels"":[""EP""]}]",2026-03-14T19:22:00.302339Z
5ed2b42d02952cd7_2,1133,1,2026-03-14T19:22:08.382207Z,1150,7.845,5ed2b42d02952cd7,EP,"The fluorescent lights buzzed softly, and the hum of conversation and the clatter of carts filled the air.",2,"[{""start"":38,""end"":106,""text"":""and the hum of conversation and the clatter of carts filled the air."",""labels"":[""EP""]}]",2026-03-14T19:22:08.382224Z
5ed2b42d02952cd7_3,1134,1,2026-03-14T19:22:14.787207Z,1151,6.101,5ed2b42d02952cd7,EP,"I stopped at the produce section, picking up a few apples and a bundle of spinach.",3,"[{""start"":34,""end"":82,""text"":""picking up a few apples and a bundle of spinach."",""labels"":[""EP""]}]",2026-03-14T19:22:14.787223Z
5ed2b42d02952cd7_4,1135,1,2026-03-14T19:22:26.748839Z,1152,11.658,5ed2b42d02952cd7,EP,"The scent of fresh bread wafted from the bakery counter, and I grabbed a loaf.",4,"[{""start"":57,""end"":78,""text"":""and I grabbed a loaf."",""labels"":[""EP""]}]",2026-03-14T19:22:26.748852Z
5ed2b42d02952cd7_5,1136,1,2026-03-14T19:22:37.678077Z,1153,10.681,5ed2b42d02952cd7,EP,"I moved to the dairy section, where the cool air made me shiver slightly, and I picked up a carton of milk.",5,"[{""start"":30,""end"":72,""text"":""where the cool air made me shiver slightly"",""labels"":[""EP""]},{""start"":74,""end"":107,""text"":""and I picked up a carton of milk."",""labels"":[""EP""]}]",2026-03-14T19:22:37.678111Z
5ed2b42d02952cd7_6,1137,1,2026-03-14T19:22:49.530497Z,1154,11.592,5ed2b42d02952cd7,EP,"I checked my list again, then headed to the checkout, where a cashier greeted me with a smile.",6,"[{""start"":25,""end"":52,""text"":""then headed to the checkout"",""labels"":[""EP""]},{""start"":54,""end"":94,""text"":""where a cashier greeted me with a smile."",""labels"":[""EP""]}]",2026-03-14T19:22:49.530519Z
5ed2b42d02952cd7_7,1138,1,2026-03-14T19:23:07.216128Z,1155,17.442,5ed2b42d02952cd7,EP,"I paid, grabbed my bag, and stepped outside into the warm afternoon sun, already planning my next trip.",7,"[{""start"":8,""end"":22,""text"":""grabbed my bag"",""labels"":[""EP""]},{""start"":24,""end"":71,""text"":""and stepped outside into the warm afternoon sun"",""labels"":[""EP""]},{""start"":73,""end"":103,""text"":""already planning my next trip."",""labels"":[""EP""]}]",2026-03-14T19:23:07.216141Z
dbdd1a4867ca9932_1,1139,1,2026-03-14T19:23:18.496425Z,1156,11.003,dbdd1a4867ca9932,EP,"I was in a busy supermarket, the fluorescent lights buzzing softly overhead.",1,"[{""start"":29,""end"":76,""text"":""the fluorescent lights buzzing softly overhead."",""labels"":[""EP""]}]",2026-03-14T19:23:18.496439Z
dbdd1a4867ca9932_2,1140,1,2026-03-14T19:23:32.117013Z,1157,13.372,dbdd1a4867ca9932,EP,"The aisles were packed with people browsing shelves, some pushing carts, others holding items in their hands.",2,"[{""start"":53,""end"":71,""text"":""some pushing carts"",""labels"":[""EP""]},{""start"":73,""end"":109,""text"":""others holding items in their hands."",""labels"":[""EP""]}]",2026-03-14T19:23:32.117027Z
dbdd1a4867ca9932_3,1141,1,2026-03-14T19:23:38.676526Z,1158,6.294,dbdd1a4867ca9932,EP,"I moved through the produce section, checking the dates on apples and leafy greens.",3,"[{""start"":37,""end"":82,""text"":""checking the dates on apples and leafy greens"",""labels"":[""EP""]}]",2026-03-14T19:23:38.676539Z
dbdd1a4867ca9932_4,1142,1,2026-03-14T19:24:02.418209Z,1159,23.407,dbdd1a4867ca9932,EP,"I grabbed a cart and headed to the dairy section, where the smell of cheese and yogurt filled the air.",4,"[{""start"":50,""end"":102,""text"":""where the smell of cheese and yogurt filled the air."",""labels"":[""EP""]}]",2026-03-14T19:24:02.418227Z
dbdd1a4867ca9932_5,1143,1,2026-03-14T19:24:17.927145Z,1160,15.239,dbdd1a4867ca9932,EP,"I picked up a carton of milk and a block of cheese, then moved to the snacks aisle, where I grabbed a bag of chips.",5,"[{""start"":52,""end"":82,""text"":""then moved to the snacks aisle"",""labels"":[""EP""]},{""start"":84,""end"":115,""text"":""where I grabbed a bag of chips."",""labels"":[""EP""]}]",2026-03-14T19:24:17.927159Z
dbdd1a4867ca9932_6,1144,1,2026-03-14T19:24:24.410475Z,1161,6.211,dbdd1a4867ca9932,EP,"I stopped at the checkout counter, where a cashier scanned my items.",6,"[{""start"":35,""end"":68,""text"":""where a cashier scanned my items."",""labels"":[""EP""]}]",2026-03-14T19:24:24.410489Z
dbdd1a4867ca9932_7,1145,1,2026-03-14T19:24:38.929451Z,1162,14.266,dbdd1a4867ca9932,EP,"I paid and waited for my receipt, then left the store, the bag of groceries heavy in my arms.",7,"[{""start"":34,""end"":53,""text"":""then left the store"",""labels"":[""EP""]},{""start"":55,""end"":93,""text"":""the bag of groceries heavy in my arms."",""labels"":[""NONEP""]}]",2026-03-14T19:24:38.929471Z
dbdd1a4867ca9932_8,1146,1,2026-03-14T19:24:50.275824Z,1163,11.044,dbdd1a4867ca9932,NONEP,"The scene was typical, quiet but full of everyday activity.",8,"[{""start"":23,""end"":59,""text"":""quiet but full of everyday activity."",""labels"":[""NONEP""]}]",2026-03-14T19:24:50.275839Z
c69f8c83fd7f4cc6_1,1147,1,2026-03-14T19:24:55.463603Z,1164,4.869,c69f8c83fd7f4cc6,EP,"I was in a bustling supermarket, the hum of conversation and the clatter of shopping carts filling the air.",1,"[{""start"":33,""end"":107,""text"":""the hum of conversation and the clatter of shopping carts filling the air."",""labels"":[""EP""]}]",2026-03-14T19:24:55.463624Z
c69f8c83fd7f4cc6_2,1148,1,2026-03-14T19:25:01.701809Z,1165,5.971,c69f8c83fd7f4cc6,EP,"I moved slowly through the aisles, grabbing a carton of milk and a loaf of bread from the refrigerated section.",2,"[{""start"":35,""end"":111,""text"":""grabbing a carton of milk and a loaf of bread from the refrigerated section."",""labels"":[""EP""]}]",2026-03-14T19:25:01.701821Z
c69f8c83fd7f4cc6_3,1149,1,2026-03-14T19:25:18.411131Z,1166,16.457,c69f8c83fd7f4cc6,EP,"The scent of fresh produce wafted from the fruit and vegetable display, where I paused to pick up a few apples.",3,"[{""start"":72,""end"":111,""text"":""where I paused to pick up a few apples."",""labels"":[""EP""]}]",2026-03-14T19:25:18.411146Z
c69f8c83fd7f4cc6_4,1150,1,2026-03-14T19:26:09.476638Z,1167,50.759,c69f8c83fd7f4cc6,EP,I checked the expiration dates on the yogurt before adding it to my basket.,4,,2026-03-14T19:26:09.476658Z
c69f8c83fd7f4cc6_5,1151,1,2026-03-14T19:26:16.738199Z,1168,7.031,c69f8c83fd7f4cc6,NONEP,"Near the checkout, I noticed a promotional sign for discounted snacks and added a bag of chips.",5,"[{""start"":19,""end"":95,""text"":""I noticed a promotional sign for discounted snacks and added a bag of chips."",""labels"":[""EP""]}]",2026-03-14T19:26:16.738216Z
c69f8c83fd7f4cc6_6,1152,1,2026-03-14T19:26:22.204619Z,1169,5.19,c69f8c83fd7f4cc6,EP,"I made sure to keep my items organized, placing heavier items at the bottom of the cart.",6,"[{""start"":39,""end"":88,""text"":"" placing heavier items at the bottom of the cart."",""labels"":[""EP""]}]",2026-03-14T19:26:22.204654Z
c69f8c83fd7f4cc6_7,1153,1,2026-03-14T19:26:28.877620Z,1170,6.446,c69f8c83fd7f4cc6,EP,"As I approached the register, I glanced at the clock—time was tight.",7,"[{""start"":30,""end"":68,""text"":""I glanced at the clock—time was tight."",""labels"":[""EP""]}]",2026-03-14T19:26:28.877663Z
c69f8c83fd7f4cc6_8,1154,1,2026-03-14T19:26:33.532017Z,1171,4.436,c69f8c83fd7f4cc6,EP,"I handed the cashier my items, waiting patiently as she scanned them.",8,"[{""start"":31,""end"":69,""text"":""waiting patiently as she scanned them."",""labels"":[""EP""]}]",2026-03-14T19:26:33.532033Z
c69f8c83fd7f4cc6_9,1155,1,2026-03-14T19:26:39.496050Z,1172,5.738,c69f8c83fd7f4cc6,EP,"I paid and left, the cart rolling behind me as I stepped back into the bright afternoon sun.",9,"[{""start"":17,""end"":92,""text"":""the cart rolling behind me as I stepped back into the bright afternoon sun."",""labels"":[""EP""]}]",2026-03-14T19:26:39.496070Z
af43910df5ffab34_1,1156,1,2026-03-14T19:26:46.056443Z,1173,6.332,af43910df5ffab34,EP,"I was in a quiet supermarket in the early afternoon, the kind with white walls and fluorescent lighting.",1,"[{""start"":53,""end"":104,""text"":""the kind with white walls and fluorescent lighting."",""labels"":[""EP""]}]",2026-03-14T19:26:46.056456Z
af43910df5ffab34_2,1157,1,2026-03-14T19:26:48.697291Z,1174,2.401,af43910df5ffab34,EP,The hum of conversation and the occasional clatter of shopping carts filled the air.,2,,2026-03-14T19:26:48.697307Z
af43910df5ffab34_3,1158,1,2026-03-14T19:26:54.239607Z,1175,5.316,af43910df5ffab34,EP,"I moved slowly through the aisles, grabbing a carton of milk and a loaf of bread.",3,"[{""start"":34,""end"":81,""text"":"" grabbing a carton of milk and a loaf of bread."",""labels"":[""EP""]}]",2026-03-14T19:26:54.239621Z
af43910df5ffab34_4,1159,1,2026-03-14T19:26:58.798211Z,1176,4.318,af43910df5ffab34,EP,"The scent of fresh produce lingered near the fruit section, where a woman was picking apples.",4,"[{""start"":60,""end"":93,""text"":""where a woman was picking apples."",""labels"":[""EP""]}]",2026-03-14T19:26:58.798224Z
af43910df5ffab34_5,1160,1,2026-03-14T19:27:07.843825Z,1177,8.803,af43910df5ffab34,EP,"I paused at the snack aisle, considering a bag of chips, then put it back.",5,"[{""start"":29,""end"":55,""text"":""considering a bag of chips"",""labels"":[""EP""]},{""start"":57,""end"":74,""text"":""then put it back."",""labels"":[""EP""]}]",2026-03-14T19:27:07.843859Z
af43910df5ffab34_6,1161,1,2026-03-14T19:29:56.020243Z,1178,167.859,af43910df5ffab34,EP,I grabbed a small container of yogurt and headed to the checkout.,6,,2026-03-14T19:29:56.020261Z
af43910df5ffab34_7,1162,1,2026-03-14T19:30:12.643729Z,1179,20.28,af43910df5ffab34,NONEP,"The line was short, and the cashier was efficient.",7,"[{""start"":20,""end"":50,""text"":""and the cashier was efficient."",""labels"":[""NONEP""]}]",2026-03-14T19:30:20.489947Z
af43910df5ffab34_8,1163,1,2026-03-14T19:30:50.535670Z,1180,12.509,af43910df5ffab34,EP,"I paid and took my bag, then walked outside to the parking lot, where the sun was beginning to set.",8,"[{""start"":24,""end"":62,""text"":""then walked outside to the parking lot"",""labels"":[""EP""]},{""start"":64,""end"":99,""text"":""where the sun was beginning to set."",""labels"":[""EP""]}]",2026-03-14T19:30:50.535695Z
af43910df5ffab34_9,1164,1,2026-03-14T19:31:00.754307Z,1181,9.957,af43910df5ffab34,NONEP,"The scene was simple, familiar, and just how most days in a supermarket go.",9,"[{""start"":32,""end"":75,""text"":""and just how most days in a supermarket go."",""labels"":[""EP""]}]",2026-03-14T19:31:00.754341Z
d114cad7bfe72b23_1,1165,1,2026-03-14T19:31:05.642078Z,1182,4.569,d114cad7bfe72b23,EP,"I was in a busy supermarket, browsing the aisles with a shopping list in hand.",1,"[{""start"":29,""end"":78,""text"":""browsing the aisles with a shopping list in hand."",""labels"":[""EP""]}]",2026-03-14T19:31:05.642128Z
d114cad7bfe72b23_2,1166,1,2026-03-14T19:31:11.963576Z,1183,6.007,d114cad7bfe72b23,EP,"The fluorescent lights buzzed softly, and the smell of fresh produce and baked goods filled the air.",2,"[{""start"":38,""end"":100,""text"":""and the smell of fresh produce and baked goods filled the air."",""labels"":[""EP""]}]",2026-03-14T19:31:11.963611Z
d114cad7bfe72b23_3,1167,1,2026-03-14T19:31:46.558983Z,1184,34.312,d114cad7bfe72b23,EP,"I stopped by the dairy section, grabbed a carton of milk, and moved on to the cereal aisle, where I picked out a box of oatmeal.",3,"[{""start"":32,""end"":56,""text"":""grabbed a carton of milk"",""labels"":[""EP""]},{""start"":58,""end"":90,""text"":""and moved on to the cereal aisle"",""labels"":[""EP""]},{""start"":92,""end"":128,""text"":""where I picked out a box of oatmeal."",""labels"":[""EP""]}]",2026-03-14T19:31:46.558999Z
d114cad7bfe72b23_4,1168,1,2026-03-14T19:32:36.289150Z,1185,49.47,d114cad7bfe72b23,EP,I checked the expiration dates and compared prices.,4,,2026-03-14T19:32:36.289165Z
d114cad7bfe72b23_5,1169,1,2026-03-14T19:32:51.434230Z,1186,14.899,d114cad7bfe72b23,NONEP,"Near the checkout, I noticed a display of seasonal fruits, so I added a few apples to my cart.",5,"[{""start"":19,""end"":57,""text"":""I noticed a display of seasonal fruits"",""labels"":[""EP""]},{""start"":58,""end"":94,""text"":"" so I added a few apples to my cart."",""labels"":[""EP""]}]",2026-03-14T19:32:51.434246Z
d114cad7bfe72b23_6,1170,1,2026-03-14T19:33:07.189982Z,1187,15.496,d114cad7bfe72b23,NONEP,"The line at the register was short, and the cashier greeted me with a smile.",6,"[{""start"":36,""end"":76,""text"":""and the cashier greeted me with a smile."",""labels"":[""EP""]}]",2026-03-14T19:33:07.189999Z
d114cad7bfe72b23_7,1171,1,2026-03-14T19:33:21.466424Z,1188,13.959,d114cad7bfe72b23,EP,"I paid, grabbed my bag, and headed outside, where the afternoon sun warmed my face.",7,"[{""start"":8,""end"":22,""text"":""grabbed my bag"",""labels"":[""EP""]},{""start"":24,""end"":42,""text"":""and headed outside"",""labels"":[""EP""]},{""start"":44,""end"":83,""text"":""where the afternoon sun warmed my face."",""labels"":[""EP""]}]",2026-03-14T19:33:21.466437Z
d114cad7bfe72b23_8,1172,1,2026-03-14T19:33:32.709717Z,1189,10.996,d114cad7bfe72b23,EP,"I felt satisfied with my simple, routine shopping trip.",8,"[{""start"":33,""end"":55,""text"":""routine shopping trip."",""labels"":[""EP""]}]",2026-03-14T19:33:32.709730Z
844ecbf955462354_1,1173,1,2026-03-14T19:34:57.747567Z,1190,84.751,844ecbf955462354,EP,"I was in a busy supermarket, the fluorescent lights buzzing softly overhead.",1,"[{""start"":29,""end"":76,""text"":""the fluorescent lights buzzing softly overhead."",""labels"":[""EP""]}]",2026-03-14T19:34:57.747583Z
844ecbf955462354_2,1174,1,2026-03-14T19:35:08.311303Z,1191,10.301,844ecbf955462354,EP,"The aisles were packed with shoppers, some pushing carts, others browsing shelves.",2,"[{""start"":38,""end"":56,""text"":""some pushing carts"",""labels"":[""EP""]},{""start"":58,""end"":82,""text"":""others browsing shelves."",""labels"":[""EP""]}]",2026-03-14T19:35:08.311316Z
844ecbf955462354_3,1175,1,2026-03-14T19:35:15.199768Z,1192,6.614,844ecbf955462354,EP,"I moved through the produce section, picking up a few apples and a head of lettuce.",3,"[{""start"":37,""end"":83,""text"":""picking up a few apples and a head of lettuce."",""labels"":[""EP""]}]",2026-03-14T19:35:15.199782Z
844ecbf955462354_4,1176,1,2026-03-14T19:35:20.829539Z,1193,5.386,844ecbf955462354,EP,"The smell of fresh bread wafted from the bakery aisle, and I paused to check the price.",4,"[{""start"":55,""end"":87,""text"":""and I paused to check the price."",""labels"":[""EP""]}]",2026-03-14T19:35:20.829553Z
844ecbf955462354_5,1177,1,2026-03-14T19:35:30.053364Z,1194,8.985,844ecbf955462354,EP,I grabbed a loaf and added it to my cart.,5,,2026-03-14T19:35:30.053385Z
844ecbf955462354_6,1178,1,2026-03-14T19:35:36.685725Z,1195,6.383,844ecbf955462354,EP,"Near the dairy section, a man was arguing with a clerk over the price of eggs.",6,"[{""start"":24,""end"":78,""text"":""a man was arguing with a clerk over the price of eggs."",""labels"":[""EP""]}]",2026-03-14T19:35:36.685738Z
844ecbf955462354_7,1179,1,2026-03-14T19:35:42.722607Z,1196,5.762,844ecbf955462354,EP,"I avoided eye contact and continued to the checkout, where a teenager was scanning items.",7,"[{""start"":53,""end"":89,""text"":""where a teenager was scanning items."",""labels"":[""EP""]}]",2026-03-14T19:35:42.722620Z
844ecbf955462354_8,1180,1,2026-03-14T19:35:57.506437Z,1197,14.55,844ecbf955462354,EP,"I paid and left, the bag of groceries heavy but manageable, the day’s errands complete.",8,"[{""start"":17,""end"":58,""text"":""the bag of groceries heavy but manageable"",""labels"":[""NONEP""]},{""start"":60,""end"":87,""text"":""the day’s errands complete."",""labels"":[""EP""]}]",2026-03-14T19:35:57.506452Z
8de760d3fc4e4ee2_1,1181,1,2026-03-14T19:36:05.280454Z,1198,7.522,8de760d3fc4e4ee2,EP,"I was walking through the aisles of a busy supermarket, the hum of conversation and clinking of carts filling the air.",1,"[{""start"":55,""end"":118,""text"":"" the hum of conversation and clinking of carts filling the air."",""labels"":[""EP""]}]",2026-03-14T19:36:05.280474Z
8de760d3fc4e4ee2_2,1182,1,2026-03-14T19:36:15.496282Z,1199,9.888,8de760d3fc4e4ee2,EP,"I grabbed a cart and headed to the produce section, where fresh fruits and vegetables were displayed in bright colors.",2,"[{""start"":52,""end"":118,""text"":""where fresh fruits and vegetables were displayed in bright colors."",""labels"":[""EP""]}]",2026-03-14T19:36:15.496296Z
8de760d3fc4e4ee2_3,1183,1,2026-03-14T19:36:20.592432Z,1200,4.809,8de760d3fc4e4ee2,EP,I picked up a few apples and a bundle of spinach.,3,,2026-03-14T19:36:20.592466Z
8de760d3fc4e4ee2_4,1184,1,2026-03-14T19:36:30.962428Z,1201,10.061,8de760d3fc4e4ee2,EP,"Next, I moved to the dairy section, where I grabbed a carton of milk and a block of cheese.",4,"[{""start"":6,""end"":35,""text"":""I moved to the dairy section,"",""labels"":[""EP""]},{""start"":36,""end"":91,""text"":""where I grabbed a carton of milk and a block of cheese."",""labels"":[""EP""]}]",2026-03-14T19:36:30.962461Z
8de760d3fc4e4ee2_5,1185,1,2026-03-14T19:36:40.710216Z,1202,9.429,8de760d3fc4e4ee2,EP,I stopped by the snack aisle to pick up some granola bars for later.,5,,2026-03-14T19:36:40.710249Z
8de760d3fc4e4ee2_6,1186,1,2026-03-14T19:36:54.672039Z,1203,13.669,8de760d3fc4e4ee2,EP,"As I pushed the cart toward the checkout, I noticed a line forming, so I waited patiently.",6,"[{""start"":42,""end"":66,""text"":""I noticed a line forming"",""labels"":[""EP""]},{""start"":67,""end"":90,""text"":"" so I waited patiently."",""labels"":[""EP""]}]",2026-03-14T19:36:54.672064Z
8de760d3fc4e4ee2_7,1187,1,2026-03-14T19:37:01.399749Z,1204,6.419,8de760d3fc4e4ee2,EP,"The cashier scanned my items, and I paid with my debit card.",7,"[{""start"":29,""end"":60,""text"":"" and I paid with my debit card."",""labels"":[""EP""]}]",2026-03-14T19:37:01.399762Z
8de760d3fc4e4ee2_8,1188,1,2026-03-14T19:37:26.938143Z,1205,25.224,8de760d3fc4e4ee2,EP,"Afterward, I grabbed my groceries and headed out, the bags heavy but the trip顺利完成.",8,"[{""start"":11,""end"":48,""text"":""I grabbed my groceries and headed out"",""labels"":[""EP""]},{""start"":50,""end"":81,""text"":""the bags heavy but the trip顺利完成"",""labels"":[""OTHER""]}]",2026-03-14T19:37:26.938159Z
1a50c0d46366469c_1,1189,1,2026-03-14T19:37:41.951775Z,1206,14.666,1a50c0d46366469c,EP,"I was in the supermarket on a weekday afternoon, the fluorescent lights buzzing softly overhead.",1,"[{""start"":48,""end"":96,""text"":"" the fluorescent lights buzzing softly overhead."",""labels"":[""EP""]}]",2026-03-14T19:37:41.951788Z
1a50c0d46366469c_2,1190,1,2026-03-14T19:37:48.759446Z,1207,6.541,1a50c0d46366469c,EP,"The aisles were busy, with people pushing carts and scanning items.",2,"[{""start"":22,""end"":67,""text"":""with people pushing carts and scanning items."",""labels"":[""EP""]}]",2026-03-14T19:37:48.759460Z
1a50c0d46366469c_3,1191,1,2026-03-14T19:37:58.569956Z,1208,9.543,1a50c0d46366469c,EP,"I grabbed a basket and headed to the produce section, where fresh fruits and vegetables were displayed in neat rows.",3,"[{""start"":53,""end"":116,""text"":"" where fresh fruits and vegetables were displayed in neat rows."",""labels"":[""EP""]}]",2026-03-14T19:37:58.569973Z
1a50c0d46366469c_4,1192,1,2026-03-14T19:38:01.053891Z,1209,2.174,1a50c0d46366469c,EP,I picked up a few apples and a bundle of carrots.,4,,2026-03-14T19:38:01.053904Z
1a50c0d46366469c_5,1193,1,2026-03-14T19:38:08.588400Z,1210,7.299,1a50c0d46366469c,EP,"Then I moved to the dairy section, where the smell of milk and cheese lingered.",5,"[{""start"":35,""end"":79,""text"":""where the smell of milk and cheese lingered."",""labels"":[""EP""]}]",2026-03-14T19:38:08.588413Z
1a50c0d46366469c_6,1194,1,2026-03-14T19:38:11.178951Z,1211,2.352,1a50c0d46366469c,EP,I grabbed a carton of milk and a block of cheddar.,6,,2026-03-14T19:38:11.178971Z
1a50c0d46366469c_7,1195,1,2026-03-14T19:38:24.828679Z,1212,13.398,1a50c0d46366469c,EP,"As I walked toward the checkout, I passed by the snack aisle, where chips and candy were stacked high.",7,"[{""start"":33,""end"":60,""text"":""I passed by the snack aisle"",""labels"":[""EP""]},{""start"":62,""end"":102,""text"":""where chips and candy were stacked high."",""labels"":[""EP""]}]",2026-03-14T19:38:24.828718Z
1a50c0d46366469c_8,1196,1,2026-03-14T19:38:32.174992Z,1213,7.079,1a50c0d46366469c,EP,I made sure to keep my basket balanced and avoid any spills.,8,,2026-03-14T19:38:32.175006Z
1a50c0d46366469c_9,1197,1,2026-03-14T19:38:38.175440Z,1214,5.747,1a50c0d46366469c,NONEP,"The line at the register was short, and I paid with my card.",9,"[{""start"":36,""end"":60,""text"":""and I paid with my card."",""labels"":[""EP""]}]",2026-03-14T19:38:38.175469Z
1a50c0d46366469c_10,1198,1,2026-03-14T19:39:01.542198Z,1215,23.027,1a50c0d46366469c,EP,"I left with my groceries, feeling satisfied with my quick trip.",10,"[{""start"":26,""end"":63,""text"":""feeling satisfied with my quick trip."",""labels"":[""EP""]}]",2026-03-14T19:39:01.542237Z
252b57ebaed7b109_1,1199,1,2026-03-14T19:39:07.325164Z,1216,5.484,252b57ebaed7b109,EP,"I was in a busy supermarket, the fluorescent lights buzzing softly overhead.",1,"[{""start"":28,""end"":76,""text"":"" the fluorescent lights buzzing softly overhead."",""labels"":[""EP""]}]",2026-03-14T19:39:07.325178Z
252b57ebaed7b109_2,1200,1,2026-03-14T19:39:16.864205Z,1217,9.244,252b57ebaed7b109,EP,"The aisles were packed with shoppers, some browsing, others pushing carts with determined focus.",2,"[{""start"":38,""end"":51,""text"":""some browsing"",""labels"":[""EP""]},{""start"":53,""end"":96,""text"":""others pushing carts with determined focus."",""labels"":[""EP""]}]",2026-03-14T19:39:16.864219Z
